update,ep_idx,ue,speed_kmh,acked_bits,n_comp,deadline_miss,retx_drop,mean_mu_depth
19,0,27,18.02,0.0,0,0,0,0.0
19,0,28,17.56,0.0,0,0,0,0.0
19,0,29,14.3,0.0,0,0,0,0.0
19,0,30,23.94,0.0,0,0,0,0.0
19,0,31,26.59,0.0,0,0,0,0.0
19,1,0,15.71,129996.9,7,317,16,3.964
19,1,1,17.29,2394750.4,311,8,0,3.972
19,1,2,19.04,742415.9,69,243,11,3.964
19,1,3,16.81,2578580.0,319,1,0,3.988
19,1,4,25.54,5871.3,0,319,13,3.953
19,1,5,18.36,2584514.1,321,13,0,3.975
19,1,6,8.63,1834524.7,222,92,1,3.973
19,1,7,5.33,2483177.6,307,23,3,3.976
19,1,8,8.28,2741478.9,340,8,0,3.979
19,1,9,16.95,153537.1,7,314,23,3.962
19,1,10,5.22,2605413.0,332,5,0,3.974
19,1,11,27.19,2488970.7,307,17,0,3.984
19,1,12,16.04,4647.4,0,297,15,3.96
19,1,13,25.94,2378962.9,288,62,0,3.968
19,1,14,7.56,2630531.3,335,9,0,3.974
19,1,15,10.93,1861361.8,230,118,0,3.976
19,1,16,21.21,2429572.1,301,13,0,3.982
19,1,17,10.16,2581353.1,314,4,0,3.979
19,1,18,13.45,1574059.5,182,152,7,3.972
19,1,19,28.59,613682.8,50,249,30,3.978
19,1,20,28.46,2466464.3,310,9,0,3.976
19,1,21,7.19,1756238.0,209,138,1,3.981
19,1,22,21.02,2575665.8,315,22,0,3.974
19,1,23,22.73,1092877.3,114,214,12,3.974
19,1,24,27.19,11447.9,0,303,22,3.956
19,1,25,13.95,485755.7,29,270,22,3.959
19,1,26,20.95,2612853.8,322,7,0,3.976
19,1,27,28.46,0.0,0,0,0,0.0
19,1,28,27.22,0.0,0,0,0,0.0
19,1,29,21.5,0.0,0,0,0,0.0
19,1,30,21.16,0.0,0,0,0,0.0
19,1,31,18.93,0.0,0,0,0,0.0
19,2,0,6.96,850.6,0,330,3,3.976
19,2,1,7.77,2138480.1,258,72,1,3.997
19,2,2,20.56,212290.8,13,294,24,3.995
19,2,3,13.62,2392646.1,293,43,1,3.998
19,2,4,16.07,2512669.7,322,12,0,3.996
19,2,5,14.57,330.7,0,342,4,3.99
19,2,6,13.01,2676244.0,330,0,0,3.998
19,2,7,22.07,1894762.8,230,108,1,3.995
19,2,8,12.5,1395620.8,158,163,2,3.992
19,2,9,25.95,397084.6,25,293,22,3.992
19,2,10,28.65,1984209.2,238,74,0,3.998
19,2,11,13.51,232462.9,19,324,16,3.992
19,2,12,8.75,2777419.0,351,1,0,3.996
19,2,13,16.81,1999449.0,244,65,0,3.995
19,2,14,15.53,2038093.6,259,75,1,3.995
19,2,15,24.33,1697763.2,200,108,5,3.997
19,2,16,27.2,2624667.8,333,9,0,3.998
19,2,17,22.13,2324311.6,296,30,0,3.995
19,2,18,7.17,2540622.2,318,9,0,3.994
19,2,19,25.2,1983131.7,244,107,2,3.996
19,2,20,14.13,12159.7,0,313,13,3.979
19,2,21,13.24,1863766.3,216,113,2,3.996
19,2,22,17.91,2719726.0,337,1,0,3.997
19,2,23,17.9,2494565.4,313,10,0,3.995
19,2,24,22.87,722936.3,65,244,9,3.994
19,2,25,14.85,4385.7,0,361,13,3.989
19,2,26,13.33,1629744.4,188,143,6,3.995
19,2,27,21.36,2350136.9,297,12,0,3.997
19,2,28,11.89,1158083.2,119,210,12,3.994
19,2,29,27.14,2283360.5,274,58,0,3.998
19,2,30,26.39,0.0,0,0,0,0.0
19,2,31,12.54,0.0,0,0,0,0.0
29,0,0,6.65,161567.4,2,307,18,3.777
29,0,1,22.27,6153.3,0,304,20,3.752
29,0,2,20.19,2491952.0,313,5,0,3.794
29,0,3,15.08,2512615.0,318,0,0,3.848
29,0,4,12.66,60546.2,0,299,24,3.722
29,0,5,12.32,2601306.0,332,2,0,3.817
29,0,6,23.59,48453.1,0,324,19,3.777
29,0,7,29.41,2467278.0,309,0,0,3.793
29,0,8,26.89,646305.6,45,245,47,3.787
29,0,9,11.95,2613975.6,322,23,0,3.802
29,0,10,25.73,23967.5,0,299,26,3.793
29,0,11,9.19,2410224.4,317,11,0,3.815
29,0,12,11.11,2526231.5,316,4,0,3.809
29,0,13,15.51,514441.0,34,252,27,3.764
29,0,14,23.28,2620805.0,324,2,0,3.846
29,0,15,21.85,2584392.0,314,11,0,3.838
29,0,16,21.6,832.3,0,299,28,3.766
29,0,17,23.82,2033577.3,247,72,1,3.833
29,0,18,27.48,2192893.3,273,40,0,3.826
29,0,19,5.6,17463.9,0,323,13,3.802
29,0,20,13.77,2456065.0,311,0,0,3.831
29,0,21,17.56,2328458.0,297,31,0,3.814
29,0,22,22.78,46958.6,0,314,21,3.786
29,0,23,12.17,39510.3,0,317,10,3.776
29,0,24,22.8,0.0,0,0,0,0.0
29,0,25,12.77,0.0,0,0,0,0.0
29,0,26,10.24,0.0,0,0,0,0.0
29,0,27,18.02,0.0,0,0,0,0.0
29,0,28,17.56,0.0,0,0,0,0.0
29,0,29,14.3,0.0,0,0,0,0.0
29,0,30,23.94,0.0,0,0,0,0.0
29,0,31,26.59,0.0,0,0,0,0.0
29,1,0,15.71,126099.1,4,312,24,3.938
29,1,1,17.29,2417316.1,313,6,0,3.953
29,1,2,19.04,681439.6,60,248,15,3.937
29,1,3,16.81,2578580.0,319,1,0,3.963
29,1,4,25.54,5098.7,0,315,17,3.936
29,1,5,18.36,2540277.4,315,19,0,3.955
29,1,6,8.63,1841087.3,220,93,2,3.948
29,1,7,5.33,2487914.9,308,23,2,3.95
29,1,8,8.28,2738438.9,340,8,0,3.955
29,1,9,16.95,122315.1,7,318,19,3.945
29,1,10,5.22,2622067.0,334,3,0,3.957
29,1,11,27.19,2491885.4,308,16,0,3.96
29,1,12,16.04,6235.2,0,296,16,3.922
29,1,13,25.94,2246716.8,271,77,1,3.955
29,1,14,7.56,2623540.7,334,10,0,3.971
29,1,15,10.93,1824261.9,221,124,3,3.966
29,1,16,21.21,2470358.7,306,8,0,3.961
29,1,17,10.16,2537741.5,308,9,1,3.955
29,1,18,13.45,1550997.3,177,156,8,3.957
29,1,19,28.59,615261.2,46,256,27,3.942
29,1,20,28.46,2457451.5,309,9,0,3.962
29,1,21,7.19,1735284.4,207,139,2,3.945
29,1,22,21.02,2549422.7,310,27,0,3.956
29,1,23,22.73,1036656.2,104,216,20,3.949
29,1,24,27.19,22697.5,0,303,22,3.928
29,1,25,13.95,349269.2,23,280,18,3.931
29,1,26,20.95,2612662.7,322,7,0,3.96
29,1,27,28.46,0.0,0,0,0,0.0
29,1,28,27.22,0.0,0,0,0,0.0
29,1,29,21.5,0.0,0,0,0,0.0
29,1,30,21.16,0.0,0,0,0,0.0
29,1,31,18.93,0.0,0,0,0,0.0
29,2,0,6.96,1304.4,0,324,9,3.989
29,2,1,7.77,2068517.5,247,83,2,3.995
29,2,2,20.56,243397.9,14,293,24,3.985
29,2,3,13.62,2399753.3,295,42,0,3.991
29,2,4,16.07,2509609.6,322,12,0,3.991
29,2,5,14.57,283.7,0,341,5,3.975
29,2,6,13.01,2668816.0,329,1,0,3.996
29,2,7,22.07,1886817.9,229,110,0,3.989
29,2,8,12.5,1381137.5,151,164,8,3.993
29,2,9,25.95,339008.1,24,296,20,3.972
29,2,10,28.65,2005015.7,243,69,0,3.994
29,2,11,13.51,208825.3,16,331,12,3.987
29,2,12,8.75,2747392.0,348,4,0,3.993
29,2,13,16.81,2047400.6,247,62,0,3.99
29,2,14,15.53,2018571.0,257,78,0,3.992
29,2,15,24.33,1749069.6,210,102,1,3.991
29,2,16,27.2,2638396.0,335,7,0,3.99
29,2,17,22.13,2287081.9,293,30,2,3.993
29,2,18,7.17,2531449.9,317,10,0,3.994
29,2,19,25.2,2002049.2,245,108,1,3.989
29,2,20,14.13,13174.6,0,307,19,3.984
29,2,21,13.24,1865469.7,210,118,3,3.989
29,2,22,17.91,2710942.0,336,2,0,3.991
29,2,23,17.9,2487555.3,312,11,0,3.995
29,2,24,22.87,634800.5,57,253,8,3.984
29,2,25,14.85,6505.6,0,366,8,3.983
29,2,26,13.33,1522794.8,173,162,2,3.99
29,2,27,21.36,2336082.7,296,12,0,3.999
29,2,28,11.89,995078.9,104,231,6,3.988
29,2,29,27.14,2296299.6,275,55,1,3.994
29,2,30,26.39,0.0,0,0,0,0.0
29,2,31,12.54,0.0,0,0,0,0.0
39,0,0,6.65,148667.9,1,304,22,4.0
39,0,1,22.27,5084.5,0,301,23,4.0
39,0,2,20.19,2498919.3,314,4,0,4.0
39,0,3,15.08,2512615.0,318,0,0,4.0
39,0,4,12.66,58649.1,0,288,34,3.992
39,0,5,12.32,2592943.0,331,3,0,3.998
39,0,6,23.59,41871.3,0,317,27,3.994
39,0,7,29.41,2438958.0,306,3,0,4.0
39,0,8,26.89,488534.1,24,261,52,4.0
39,0,9,11.95,2494413.2,306,39,0,4.0
39,0,10,25.73,23385.7,0,291,34,3.999
39,0,11,9.19,2373978.1,312,16,0,4.0
39,0,12,11.11,2524667.1,315,5,0,3.998
39,0,13,15.51,457004.2,23,259,31,4.0
39,0,14,23.28,2626923.0,325,2,0,4.0
39,0,15,21.85,2524709.3,305,20,0,4.0
39,0,16,21.6,669.4,0,282,45,3.995
39,0,17,23.82,1933958.9,237,80,3,4.0
39,0,18,27.48,2116626.5,262,51,0,4.0
39,0,19,5.6,17044.0,0,320,16,4.0
39,0,20,13.77,2448633.0,310,1,0,4.0
39,0,21,17.56,2285658.4,291,37,0,3.999
39,0,22,22.78,42102.2,0,298,37,4.0
39,0,23,12.17,41737.7,0,315,12,4.0
39,0,24,22.8,0.0,0,0,0,0.0
39,0,25,12.77,0.0,0,0,0,0.0
39,0,26,10.24,0.0,0,0,0,0.0
39,0,27,18.02,0.0,0,0,0,0.0
39,0,28,17.56,0.0,0,0,0,0.0
39,0,29,14.3,0.0,0,0,0,0.0
39,0,30,23.94,0.0,0,0,0,0.0
39,0,31,26.59,0.0,0,0,0,0.0
39,1,0,15.71,116719.1,2,316,22,4.0
39,1,1,17.29,2392660.6,310,9,0,4.0
39,1,2,19.04,615694.8,54,257,12,4.0
39,1,3,16.81,2578580.0,319,1,0,4.0
39,1,4,25.54,9054.7,0,309,23,4.0
39,1,5,18.36,2538367.1,316,17,1,4.0
39,1,6,8.63,1742578.1,202,108,5,4.0
39,1,7,5.33,2437969.8,302,30,1,4.0
39,1,8,8.28,2746443.5,341,7,0,4.0
39,1,9,16.95,118369.9,5,316,23,4.0
39,1,10,5.22,2616170.0,333,4,0,4.0
39,1,11,27.19,2463455.9,303,21,0,4.0
39,1,12,16.04,5868.7,0,286,26,4.0
39,1,13,25.94,2265706.9,274,74,2,4.0
39,1,14,7.56,2603581.3,331,13,0,4.0
39,1,15,10.93,1803306.5,221,125,2,4.0
39,1,16,21.21,2459319.2,305,9,0,4.0
39,1,17,10.16,2547184.3,309,9,0,4.0
39,1,18,13.45,1512513.6,169,164,8,4.0
39,1,19,28.59,598499.7,47,252,30,4.0
39,1,20,28.46,2467188.9,311,7,0,4.0
39,1,21,7.19,1763994.0,206,138,4,4.0
39,1,22,21.02,2552691.0,311,26,0,4.0
39,1,23,22.73,950807.5,97,223,20,4.0
39,1,24,27.19,23518.1,0,284,41,4.0
39,1,25,13.95,346987.4,17,287,17,4.0
39,1,26,20.95,2608149.9,321,8,0,4.0
39,1,27,28.46,0.0,0,0,0,0.0
39,1,28,27.22,0.0,0,0,0,0.0
39,1,29,21.5,0.0,0,0,0,0.0
39,1,30,21.16,0.0,0,0,0,0.0
39,1,31,18.93,0.0,0,0,0,0.0
39,2,0,6.96,1734.4,0,322,11,4.0
39,2,1,7.77,2107712.1,251,80,1,4.0
39,2,2,20.56,216736.7,14,293,24,4.0
39,2,3,13.62,2305037.5,282,53,1,4.0
39,2,4,16.07,2494496.3,319,15,0,4.0
39,2,5,14.57,588.7,0,341,5,4.0
39,2,6,13.01,2665455.0,329,1,0,4.0
39,2,7,22.07,1873276.0,226,113,0,4.0
39,2,8,12.5,1369502.6,149,168,6,4.0
39,2,9,25.95,296585.2,15,307,18,4.0
39,2,10,28.65,2016142.0,245,67,0,4.0
39,2,11,13.51,184409.6,9,329,21,4.0
39,2,12,8.75,2768828.0,350,2,0,4.0
39,2,13,16.81,1959507.2,234,75,0,4.0
39,2,14,15.53,2058313.4,263,73,0,4.0
39,2,15,24.33,1709537.2,204,107,3,4.0
39,2,16,27.2,2628646.0,334,9,0,4.0
39,2,17,22.13,2284573.8,291,33,0,4.0
39,2,18,7.17,2544382.4,319,8,0,4.0
39,2,19,25.2,1955618.4,239,112,2,4.0
39,2,20,14.13,20387.2,0,300,26,4.0
39,2,21,13.24,1905073.0,217,111,3,4.0
39,2,22,17.91,2719726.0,337,1,0,4.0
39,2,23,17.9,2437548.5,306,17,0,4.0
39,2,24,22.87,665603.7,55,258,5,4.0
39,2,25,14.85,5391.3,0,356,18,4.0
39,2,26,13.33,1526610.5,169,160,8,4.0
39,2,27,21.36,2334972.9,296,13,0,4.0
39,2,28,11.89,961029.6,95,236,10,4.0
39,2,29,27.14,2292149.0,274,57,0,4.0
39,2,30,26.39,0.0,0,0,0,0.0
39,2,31,12.54,0.0,0,0,0,0.0
49,0,0,6.65,137779.6,1,301,25,4.0
49,0,1,22.27,4716.2,0,295,29,4.0
49,0,2,20.19,2498916.8,314,4,0,4.0
49,0,3,15.08,2512615.0,318,0,0,4.0
49,0,4,12.66,61361.4,0,286,36,3.995
49,0,5,12.32,2600376.0,332,2,0,4.0
49,0,6,23.59,40163.7,0,312,31,3.996
49,0,7,29.41,2438958.0,306,3,0,4.0
49,0,8,26.89,524677.3,28,258,51,4.0
49,0,9,11.95,2525696.5,310,35,0,4.0
49,0,10,25.73,26861.6,0,288,37,4.0
49,0,11,9.19,2394530.1,314,14,0,4.0
49,0,12,11.11,2539698.5,317,3,0,4.0
49,0,13,15.51,444032.4,21,257,34,4.0
49,0,14,23.28,2584329.0,320,6,0,3.998
49,0,15,21.85,2510213.3,303,22,0,4.0
49,0,16,21.6,802.5,0,292,35,3.995
49,0,17,23.82,1987102.9,242,76,2,4.0
49,0,18,27.48,2184625.3,270,43,0,4.0
49,0,19,5.6,14536.7,0,314,22,4.0
49,0,20,13.77,2456065.0,311,0,0,4.0
49,0,21,17.56,2320793.4,298,30,0,4.0
49,0,22,22.78,44984.6,0,300,35,4.0
49,0,23,12.17,41981.7,0,315,12,4.0
49,0,24,22.8,0.0,0,0,0,0.0
49,0,25,12.77,0.0,0,0,0,0.0
49,0,26,10.24,0.0,0,0,0,0.0
49,0,27,18.02,0.0,0,0,0,0.0
49,0,28,17.56,0.0,0,0,0,0.0
49,0,29,14.3,0.0,0,0,0,0.0
49,0,30,23.94,0.0,0,0,0,0.0
49,0,31,26.59,0.0,0,0,0,0.0
49,1,0,15.71,117145.4,0,318,23,4.0
49,1,1,17.29,2396829.4,310,9,0,4.0
49,1,2,19.04,682513.5,51,263,9,4.0
49,1,3,16.81,2578580.0,319,1,0,4.0
49,1,4,25.54,6601.3,0,305,27,4.0
49,1,5,18.36,2549324.2,316,17,1,4.0
49,1,6,8.63,1774089.0,210,104,1,4.0
49,1,7,5.33,2445886.7,304,27,2,4.0
49,1,8,8.28,2746440.8,341,7,0,4.0
49,1,9,16.95,138237.0,7,314,23,4.0
49,1,10,5.22,2616170.0,333,4,0,4.0
49,1,11,27.19,2460221.4,301,23,0,4.0
49,1,12,16.04,6449.7,0,292,20,4.0
49,1,13,25.94,2294426.5,277,71,2,4.0
49,1,14,7.56,2584706.5,329,15,0,4.0
49,1,15,10.93,1804590.9,220,127,0,4.0
49,1,16,21.21,2478561.1,307,6,0,4.0
49,1,17,10.16,2574457.1,313,6,0,4.0
49,1,18,13.45,1485301.1,166,169,5,4.0
49,1,19,28.59,520449.6,30,257,42,4.0
49,1,20,28.46,2467025.8,310,8,0,4.0
49,1,21,7.19,1701385.8,199,146,3,4.0
49,1,22,21.02,2536121.3,309,29,0,4.0
49,1,23,22.73,1016776.6,106,217,17,4.0
49,1,24,27.19,23609.5,0,291,34,4.0
49,1,25,13.95,360693.5,15,288,17,4.0
49,1,26,20.95,2625927.0,323,7,0,4.0
49,1,27,28.46,0.0,0,0,0,0.0
49,1,28,27.22,0.0,0,0,0,0.0
49,1,29,21.5,0.0,0,0,0,0.0
49,1,30,21.16,0.0,0,0,0,0.0
49,1,31,18.93,0.0,0,0,0,0.0
49,2,0,6.96,1518.0,0,322,11,4.0
49,2,1,7.77,2090580.8,252,78,1,4.0
49,2,2,20.56,195907.8,10,289,32,3.999
49,2,3,13.62,2369563.2,291,46,0,4.0
49,2,4,16.07,2489435.9,320,14,0,4.0
49,2,5,14.57,897.6,0,340,6,3.994
49,2,6,13.01,2668816.0,329,1,0,4.0
49,2,7,22.07,1801959.7,216,123,0,4.0
49,2,8,12.5,1327688.7,139,179,5,4.0
49,2,9,25.95,291118.4,11,314,15,4.0
49,2,10,28.65,2011581.5,244,68,0,4.0
49,2,11,13.51,182559.5,9,327,23,4.0
49,2,12,8.75,2760848.0,349,3,0,4.0
49,2,13,16.81,1991307.4,239,70,0,4.0
49,2,14,15.53,1996059.7,250,84,1,4.0
49,2,15,24.33,1717656.4,206,107,1,3.999
49,2,16,27.2,2609664.4,331,11,0,4.0
49,2,17,22.13,2299336.3,295,31,0,4.0
49,2,18,7.17,2521043.6,316,11,0,4.0
49,2,19,25.2,1919635.5,239,112,2,4.0
49,2,20,14.13,10577.3,0,305,21,4.0
49,2,21,13.24,1936697.6,224,106,1,4.0
49,2,22,17.91,2719726.0,337,1,0,4.0
49,2,23,17.9,2425695.0,305,18,0,4.0
49,2,24,22.87,740947.3,65,251,2,4.0
49,2,25,14.85,6283.9,0,359,15,4.0
49,2,26,13.33,1486954.1,163,164,10,4.0
49,2,27,21.36,2313370.6,293,15,0,4.0
49,2,28,11.89,1080633.4,103,230,8,4.0
49,2,29,27.14,2256197.9,270,61,0,4.0
49,2,30,26.39,0.0,0,0,0,0.0
49,2,31,12.54,0.0,0,0,0,0.0
59,0,0,6.65,133973.2,1,299,27,4.0
59,0,1,22.27,4530.9,0,293,31,4.0
59,0,2,20.19,2491962.0,313,5,0,4.0
59,0,3,15.08,2502082.0,317,1,0,4.0
59,0,4,12.66,49048.0,0,284,38,3.997
59,0,5,12.32,2608739.0,333,1,0,4.0
59,0,6,23.59,45582.7,0,320,24,3.997
59,0,7,29.41,2446762.0,307,2,0,4.0
59,0,8,26.89,499764.5,26,252,59,4.0
59,0,9,11.95,2537010.4,312,33,0,4.0
59,0,10,25.73,26413.8,0,291,34,4.0
59,0,11,9.19,2360180.5,311,17,0,4.0
59,0,12,11.11,2521342.9,315,5,0,4.0
59,0,13,15.51,415948.8,18,261,34,4.0
59,0,14,23.28,2616576.0,324,3,0,4.0
59,0,15,21.85,2516031.3,304,21,0,4.0
59,0,16,21.6,627.0,0,279,48,3.996
59,0,17,23.82,1991789.0,242,75,3,4.0
59,0,18,27.48,2160148.0,268,45,0,4.0
59,0,19,5.6,14553.8,0,317,19,4.0
59,0,20,13.77,2456065.0,311,0,0,4.0
59,0,21,17.56,2291523.5,293,35,0,4.0
59,0,22,22.78,46912.8,0,304,31,4.0
59,0,23,12.17,39899.1,0,304,23,4.0
59,0,24,22.8,0.0,0,0,0,0.0
59,0,25,12.77,0.0,0,0,0,0.0
59,0,26,10.24,0.0,0,0,0,0.0
59,0,27,18.02,0.0,0,0,0,0.0
59,0,28,17.56,0.0,0,0,0,0.0
59,0,29,14.3,0.0,0,0,0,0.0
59,0,30,23.94,0.0,0,0,0,0.0
59,0,31,26.59,0.0,0,0,0,0.0
59,1,0,15.71,94072.7,0,320,21,4.0
59,1,1,17.29,2416951.5,313,6,0,4.0
59,1,2,19.04,627664.4,52,256,15,4.0
59,1,3,16.81,2578580.0,319,1,0,4.0
59,1,4,25.54,10566.4,0,309,23,4.0
59,1,5,18.36,2577044.1,320,14,0,4.0
59,1,6,8.63,1804703.2,218,97,0,4.0
59,1,7,5.33,2487638.5,308,24,1,4.0
59,1,8,8.28,2734389.7,339,9,0,4.0
59,1,9,16.95,136965.3,5,314,25,4.0
59,1,10,5.22,2622067.0,334,3,0,4.0
59,1,11,27.19,2478133.3,307,17,0,4.0
59,1,12,16.04,5538.1,0,288,24,4.0
59,1,13,25.94,2259786.5,273,77,0,4.0
59,1,14,7.56,2626749.5,334,10,0,4.0
59,1,15,10.93,1805381.1,220,126,1,4.0
59,1,16,21.21,2425598.6,301,12,0,4.0
59,1,17,10.16,2569844.5,312,7,0,4.0
59,1,18,13.45,1505910.5,171,165,4,4.0
59,1,19,28.59,523680.1,32,260,37,4.0
59,1,20,28.46,2483617.6,313,6,0,4.0
59,1,21,7.19,1703846.1,196,147,5,4.0
59,1,22,21.02,2534624.7,308,30,0,4.0
59,1,23,22.73,991359.1,95,227,18,4.0
59,1,24,27.19,22582.2,0,279,46,4.0
59,1,25,13.95,360376.5,16,290,14,4.0
59,1,26,20.95,2621810.8,323,7,0,4.0
59,1,27,28.46,0.0,0,0,0,0.0
59,1,28,27.22,0.0,0,0,0,0.0
59,1,29,21.5,0.0,0,0,0,0.0
59,1,30,21.16,0.0,0,0,0,0.0
59,1,31,18.93,0.0,0,0,0,0.0
59,2,0,6.96,2046.6,0,325,8,4.0
59,2,1,7.77,2061477.6,244,83,5,4.0
59,2,2,20.56,212693.7,11,284,36,4.0
